text,category
Bisakah saya membatalkan transfer,cancel_transfer
Saya ingin membalikkan transaksi saya dari sebelumnya,cancel_transfer
Apakah ada cara untuk mengembalikan transaksi saya mulai pagi ini?,cancel_transfer
Saya ingin membatalkan transfer,cancel_transfer
Dapatkah saya membatalkan transfer jika sudah diproses?,cancel_transfer
Saya mentransfer jumlah yang salah dan ingin membatalkan transaksi.,cancel_transfer
Saya membuat kesalahan ketika saya melakukan transfer jadi sekarang apa yang bisa saya lakukan untuk memperbaikinya?,cancel_transfer
Saya harus membatalkan transaksi yang salah.,cancel_transfer
Bagaimana cara membatalkan transfer saya?,cancel_transfer
Saya membuat kesalahan dengan transaksi!,cancel_transfer
Saya mengirimkan transaksi ke akun yang salah.,cancel_transfer
Transfer yang baru saja saya lakukan harus dibatalkan sekarang. Itu adalah kesalahanku. Tolong bantu saya membatalkannya sebelum berjalan !,cancel_transfer
Saya ingin kembali pada apa yang saya lakukan pagi ini,cancel_transfer
Apakah transaksi dapat dibatalkan?,cancel_transfer
Bagaimana cara membatalkan transaksi saya?,cancel_transfer
Transaksi saya harus dibatalkan.,cancel_transfer
Saya harus segera melakukan pembatalan terkait transfer. Ini adalah kesalahan. Tolong bantu dengan cepat sehingga ini tidak benar-benar berhasil.,cancel_transfer
Saya melakukan kesalahan dan harus membatalkan transaksi,cancel_transfer
Saya membuat kesalahan dalam pembayaran kemarin dan saya perlu memperbaikinya secepatnya karena itu untuk sewa saya besok.,cancel_transfer
Batalkan transfer terakhir saya,cancel_transfer
Saya butuh bantuan untuk membatalkan transaksi.,cancel_transfer
Saya tidak ingin transaksi berjalan sekarang,cancel_transfer
Dapatkah saya mengubah jumlah yang saya lakukan pada pembayaran yang saya lakukan menjadi pembayaran yang benar.,cancel_transfer
Tolong bantu saya!  Saya perlu membatalkan transaksi.,cancel_transfer
Seluruh tas olahraga saya termasuk dompet saya dicuri dari loker saya hari ini. Semua yang ada di dompet saya hilang - bagaimana cara memblokir kartu agar tidak dapat digunakan?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya dan berpikir itu mungkin telah dicuri.,lost_or_stolen_card
Seseorang mencuri kartu saya. Saya perlu melaporkannya dicuri. Saya sudah membuat laporan polisi tetapi bagaimana cara melaporkannya dengan Anda?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya. apakah itu hilang .,lost_or_stolen_card
Kartu saya hilang! Apa yang bisa saya lakukan?,lost_or_stolen_card
Kartu saya hilang! Gimana nih. padahal saya mau membayar saldo penting?,lost_or_stolen_card
Oh tidak!  Saya kehilangan kartu saya!  Tolong!,lost_or_stolen_card
Saya yakin kartu saya telah dicuri. apa yang dapat saya lakukan terhadap situasi ini? Ini mendesak.,lost_or_stolen_card
Tolong! Seseorang mencuri kartu saya!,lost_or_stolen_card
Tolong.  Saya memiliki kartu curian!,lost_or_stolen_card
kartu hilang. tolong bantu,lost_or_stolen_card
Bagaimana cara melaporkan kartu saya dicuri?,lost_or_stolen_card
Kartu saya hilang. saya pikir itu dicuri,lost_or_stolen_card
Apakah salinan laporan polisi diperlukan untuk menyelesaikan proses laporan?,lost_or_stolen_card
Saya kehilangan dompet saya hari ini dengan semua kartu kredit saya. Maukah Anda memblokir kartu dan mengirim penggantinya?,lost_or_stolen_card
Bagaimana cara menangani kartu curian?,lost_or_stolen_card
Bisakah Anda membekukan kartu saya yang dicuri,lost_or_stolen_card
Tolong!  Saya tidak dapat menemukan kartu saya.,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya hilang?,lost_or_stolen_card
Saya butuh bantuan dengan kartu yang hilang,lost_or_stolen_card
Saya pikir kartu saya dicuri.,lost_or_stolen_card
Seseorang mencuri dompet saya sebelumnya hari ini. tidak yakin persis kapan. mungkin di sirkus Piccadilly. Dapatkah Anda memeriksa apakah ada upaya untuk menggunakan kartu dan jelas memblokirnya?,lost_or_stolen_card
Saya pikir saya kehilangan kartu saya. Saya tidak tahu sudah berapa lama hilang. Dapatkah Anda melihat apakah mungkin orang lain telah menggunakannya?,lost_or_stolen_card
Bagaimana cara membekukan kartu curian?,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya hilang?,lost_or_stolen_card
Tas saya dicuri. Saya perlu kartu baru tetapi perlu membatalkan yang dicuri.,lost_or_stolen_card
Entah bagaimana saya kehilangan kartu saya.  Apa yang harus saya lakukan?,lost_or_stolen_card
Kartu saya diambil dari saya,lost_or_stolen_card
Kartu saya hilang.,lost_or_stolen_card
Beberapa idiot mencuri kartu saya.,lost_or_stolen_card
Bagaimana cara melaporkan kartu saya hilang atau dicuri?,lost_or_stolen_card
Kartu saya hilang! Apa yang harus saya lakukan sekarang?,lost_or_stolen_card
Saya di Spanyol dan barang-barang saya telah dicuri. Kartu saya bersamanya dan saya perlu yang baru dikirim dan yang lama dibekukan.,lost_or_stolen_card
Saya yakin kartu kredit saya dicuri.,lost_or_stolen_card
Bagaimana cara melaporkan kartu yang dicuri?,lost_or_stolen_card
Seseorang telah mencuri kartu saya. saya butuh bantuan.,lost_or_stolen_card
Saya tidak dapat menemukan kartu kredit saya.,lost_or_stolen_card
Apakah Anda dapat menemukan kartu saya?,lost_or_stolen_card
Kartu saya dicuri!,lost_or_stolen_card
Tolong bantu saya!  Kartu saya dicuri!,lost_or_stolen_card
Saya sudah mencoba kartu saya beberapa kali dan tidak pernah berhasil.,card_not_working
Saya tidak bisa membuat kartu saya berfungsi.,card_not_working
Kartu saya tampaknya rusak bagaimana cara memperbaikinya?,card_not_working
Bagaimana saya tahu mengapa kartu saya tidak berfungsi?,card_not_working
Kartu saya rusak.,card_not_working
Kartu saya tidak akan berfungsi.,card_not_working
Mengapa kartu saya tidak berfungsi?,card_not_working
Bisakah Anda mengidentifikasi masalah dengan kartu bank saya?,card_not_working
Bagaimana cara membuka blokir kartu saya menggunakan aplikasi?,card_not_working
Kartu saya tidak berfungsi,card_not_working
Bagaimana saya bisa membuat kartu fisik saya berfungsi?,card_not_working
Dapatkah seseorang membantu saya dengan menjelaskan mengapa kartu saya tidak berfungsi?,card_not_working
Tolong aku.  Kartu saya tidak berfungsi.,card_not_working
Bisakah kartu berhenti bekerja?,card_not_working
Saya pikir kartu saya rusak,card_not_working
Mengapa kartu saya tidak berfungsi?,card_not_working
Kartu saya tidak berfungsi lagi.,card_not_working
Kartu saya ditolak hari ini saat makan dan saya perlu tahu apa yang salah.,card_not_working
Kartu saya tidak berfungsi.,card_not_working
Bagaimana cara mengatasi masalah di mana kartu saya tidak dapat masuk sama sekali?,card_not_working
Kartu saya yang sebenarnya tidak berfungsi.,card_not_working
Apakah kartu saya rusak?,card_not_working
Saya merusak kartu saya,card_not_working
Kartu saya berhenti berfungsi,card_not_working
Kartu saya rusa. apa yang harus saya lakukan?,card_not_working
Saya mencoba menggunakan kartu saya hari ini dan tidak berhasil. dapatkah Anda membantu saya?,card_not_working
Kartu saya berhenti berfungsi saat saya menggunakannya,card_not_working
Saya tidak dapat menggunakan kartu saya.,card_not_working
Butuh bantuan dengan kartu saya. Ini tidak berfungsi.,card_not_working
Saya tidak dapat menggunakan kartu saya.,card_delivery_estimate
Kartu yang saya punya sepertinya rusak.,card_not_working
Kartu saya tidak berfungsi,card_not_working
Kartu saya tiba-tiba berhenti bekerja.,card_not_working
Saya telah mencoba menggunakan kartu saya beberapa kali dan tidak berhasil.,card_not_working
Kartu yang saya miliki tidak berfungsi.,card_not_working
Kartu saya tidak menerima transaksi sama sekali. Apa yang terjadi??,card_not_working
Bagaimana saya bisa memeriksa apakah kartu saya berfungsi?,card_not_working
Tidak ada yang masuk ke kartu saya.,card_not_working
Bagaimana cara mengetahui mengapa kartu. saya tidak berfungsi?,card_not_working
Mungkinkah saya menonaktifkan kartu saya tidak berfungsi?,card_not_working
Saya butuh kartu saya sekarang!,card_delivery_estimate
kartu saya tidak dikirim lagi dapatkah Anda menyarankan?,card_delivery_estimate
i need kartu saya cepat,card_delivery_estimate
Berapa lama waktu yang dibutuhkan untuk sampai ke saya?,card_delivery_estimate
Saya hanya ingin tahu kapan kartu saya akan sampai di sini.,card_delivery_estimate
Bisakah Anda mendapatkan kartu saya dengan cepat?,card_delivery_estimate
Berapa lama waktu yang dibutuhkan untuk mengirimkan sesuatu ke jakarta barat?,card_delivery_estimate
Saya tinggal di AS. berapa lama waktu yang dibutuhkan untuk pengiriman?,card_delivery_estimate
Kapan saya dapat mengharapkan kartu saya dikirim ke AS?,card_delivery_estimate
Saya membutuhkan kartu saya dengan cepat,card_delivery_estimate
Apakah pengiriman ke AS memakan waktu lama?,card_delivery_estimate
Berapa lama waktu yang dibutuhkan untuk tiba?,card_delivery_estimate
Dapatkah kartu saya dikirimkan pada hari tertentu?,card_delivery_estimate
Apa perbedaan antara pengiriman standar dan ekspres?,card_delivery_estimate
Bisakah itu dikirim pada tanggal tertentu?,card_delivery_estimate
Bolehkah saya memilih kapan dikirim?,card_delivery_estimate
Saya membutuhkannya dikirim pada tanggal tertentu.,card_delivery_estimate
Kapan saya harus mengharapkan kartu saya?,card_delivery_estimate
Berapa lama waktu yang dibutuhkan untuk mendapatkan kartu saya? Dapatkah saya memilih kapan menerimanya?,card_delivery_estimate
Berapa lama waktu yang dibutuhkan kartu untuk tiba?,card_delivery_estimate
Seberapa cepat Anda bisa mengirimkan?,card_delivery_estimate
Dipesan beberapa waktu lalu. apa ETA di AS?,card_delivery_estimate
Berapa lama saya harus mengharapkan kartu tiba?,card_delivery_estimate
Apa waktu pengiriman ke Amerika Serikat?,card_delivery_estimate
Kapan kartu akan tiba?,card_delivery_estimate
Kirim kartu saya segera setelah Anda bisa.,card_delivery_estimate
Kapan kartu dikirim?,card_delivery_estimate
Berapa lama waktu yang dibutuhkan untuk pengiriman ke tujuan AS?,card_delivery_estimate
Bisakah kartu saya dipercepat?,card_delivery_estimate
Berapa lama sampai kartu saya dikirim?,card_delivery_estimate
Saya perlu kartu saya datang sesegera mungkin.,card_delivery_estimate
Kapan saya akan menerima kartu baru saya?,card_delivery_estimate
Saya menunggu kartu saya tiba.,card_delivery_estimate
Saya membutuhkan kartu saya sesegera mungkin.,card_delivery_estimate
Saya membutuhkannya dikirim pada hari Sabtu.,card_delivery_estimate
Berapa waktu Pengiriman AS?,card_delivery_estimate
Kapan kartu saya akan tiba?,card_delivery_estimate
dapatkah saya memilih tanggal pengiriman?,card_delivery_estimate
Dapatkah saya memastikan kartu saya dikirimkan pada hari tertentu?,card_delivery_estimate
Bisakah saya mengirimkannya pada waktu tertentu?,card_delivery_estimate
Penarikan saya masih tertunda.  Mengapa?,pending_cash_withdrawal
Kartu saya ditolak di ATM sebelumnya hari ini tetapi transaksi tertunda. Harap batalkan karena saya tidak menerima uang saya.,pending_cash_withdrawal
Transaksi saya masih menunjukkan bahwa penarikan tunai saya tertunda.,pending_cash_withdrawal
Hei. saya mencoba mengeluarkan uang lebih awal tetapi mesinnya tidak berfungsi. Sekarang baru saja melihat transaksi sepertinya masih berlangsung! Bisakah Anda memeriksa apa yang terjadi di sana. sepertinya ada sesuatu yang rusak. saya tidak ingin dikenakan biaya untuk uang yang sebenarnya belum saya terima!,pending_cash_withdrawal
Berapa lama waktu yang dibutuhkan untuk penarikan tunai ke pend?,pending_cash_withdrawal
Mengapa penarikan tunai saya memakan waktu lama untuk tidak lagi ditampilkan sebagai tertunda?,pending_cash_withdrawal
Saya mencoba mengambil uang dari ATM tetapi tidak ada uang yang keluar tetapi transaksi masih tertunda? Bagaimana ini mungkin?,pending_cash_withdrawal
Saya mendapat uang tunai dari ATM sebelumnya tetapi ini muncul sebagai tertunda di aplikasi. Bagaimana ini masih tertunda. saya sudah punya uang tunai?,pending_cash_withdrawal
Mengapa penarikan saya masih tertunda?,pending_cash_withdrawal
Apakah Anda yakin kapan penarikan akan muncul?,pending_cash_withdrawal
Hai! Saya bertanya-tanya apakah Anda dapat membantu saya. Saya menggunakan ATM pusat kota untuk mendapatkan uang tunai tetapi mesin menolak kartu saya. Akun saya menunjukkan bahwa transaksi masih tertunda. Saya tidak menerima uang. jadi tolong batalkan transaksi itu.,pending_cash_withdrawal
Mengapa transaksi menunjukkan tertunda ketika saya menerima uang tunai dari ATM?,pending_cash_withdrawal
Uang tunai saya di ATM masih tertunda,pending_cash_withdrawal
ATM saya cash out masih tertunda,pending_cash_withdrawal
Saya masih menunggu penarikan tunai untuk menunjukkan,pending_cash_withdrawal
Apakah penarikan tunai saya yang tertunda diproses?,pending_cash_withdrawal
how long til my cash out goes through?,pending_cash_withdrawal
Mengapa penarikan tunai ATM saya muncul sebagai transaksi yang tertunda?,pending_cash_withdrawal
Hai. saya mencoba mengeluarkan uang tetapi mesin tidak berfungsi. Transaksi sepertinya masih berlangsung! Bisakah Anda memeriksa apa yang terjadi. Saya tidak ingin dikenakan biaya untuk uang yang tidak saya terima.,pending_cash_withdrawal
Hei. kartu saya ditolak di ATM di teater pusat kota. Akun saya mengatakan transaksi tertunda. Saya tidak mendapatkan uang. jadi apa artinya itu ?,pending_cash_withdrawal
Mengapa saya harus melakukan penarikan tunai yang tertunda?,pending_cash_withdrawal
Saya memiliki penarikan tunai yang tertunda,pending_cash_withdrawal
Saya melakukan penarikan dari akun saya tetapi belum diposting?,pending_cash_withdrawal
Apakah penarikan tunai saya tertunda?,pending_cash_withdrawal
Saya tidak begitu mengerti mengapa penarikan tunai saya ditampilkan sebagai tertunda.,pending_cash_withdrawal
Saya melakukan penarikan tunai tetapi status tertunda memakan waktu lama.,pending_cash_withdrawal
Penarikan tunai saya masih menunjukkan tertunda.,pending_cash_withdrawal
Mengapa saya tidak dapat mengambil uang dari kartu saya tetapi pernyataan mengatakan transaksi masih tertunda?,pending_cash_withdrawal
Mengapa akun saya memiliki penarikan tunai yang tertunda?,pending_cash_withdrawal
Saya memiliki transaksi tertunda di aplikasi saya. Bagaimana masih tertunda jika saya menarik uang tunai dari ATM lebih awal?,pending_cash_withdrawal
Penarikan tunai masih tertunda?,pending_cash_withdrawal
Saya menerima uang tunai dari ATM sebelumnya tetapi ini muncul sebagai tertunda di aplikasi.  Saya sudah punya uang tunai.  Bagaimana ini masih tertunda?,pending_cash_withdrawal
Saya mencoba mengambil uang dari kartu saya. tetapi tidak berhasil. Kemudian saya melihat bahwa transaksi masih dalam proses. Apa yang sedang terjadi?,pending_cash_withdrawal
Mengapa dikatakan penarikan tunai tertunda pada laporan saya?,pending_cash_withdrawal
Berapa lama penarikan tunai saya tertunda?,pending_cash_withdrawal
Berapa lama penarikan tunai saya tertahan?,pending_cash_withdrawal
Akun saya dikenakan biaya untuk penarikan yang saya coba buat yang ditolak.,pending_cash_withdrawal
berapa lama waktu yang dibutuhkan untuk mengirim atm dengan drawl,pending_cash_withdrawal
Mengapa penarikan tunai saya dari ATM masih belum menunjukkan seperti yang dikonfirmasi di rekening saya?,pending_cash_withdrawal
Apa itu transaksi tertunda? Kartu saya ditolak di ATM tetapi akun saya mengatakan masih tertunda. Bisakah saya membatalkan pembayaran?,pending_cash_withdrawal
Saya ingin mengaktifkan kembali kartu saya.,card_linking
Di mana saya dapat menautkan kartu baru?,card_linking
Di mana saya dapat menghububgkan kartu baru?,card_linking
Saya telah menerima kartu saya. dapatkah Anda membantu saya memasukkannya ke dalam aplikasi?,card_linking
Bagaimana cara menautkan kartu yang sudah saya miliki?,card_linking
Saya menerima kartu baru saya tetapi saya tidak melihatnya di aplikasi di mana pun.  Apa yang harus saya lakukan?,card_linking
Bagaimana cara menambahkan kembali kartu ke aplikasi?,card_linking
